Name,Page Link,Last Year
larry friend,https://www.basketball-reference.com/players/f/frienla01.html,1958
pat frink,https://www.basketball-reference.com/players/f/frinkpa01.html,1969
jim fritsche,https://www.basketball-reference.com/players/f/fritsji01.html,1955
channing frye,https://www.basketball-reference.com/players/f/fryech01.html,2019
bernie fryer,https://www.basketball-reference.com/players/f/fryerbe01.html,1975
frank fucarino,https://www.basketball-reference.com/players/f/fucarfr01.html,1947
herm fuetsch,https://www.basketball-reference.com/players/f/fuetshe01.html,1948
joe fulks,https://www.basketball-reference.com/players/f/fulksjo01.html,1954
carl fuller,https://www.basketball-reference.com/players/f/fulleca01.html,1972
hiram fuller,https://www.basketball-reference.com/players/f/fullehi01.html,2004
todd fuller,https://www.basketball-reference.com/players/f/fulleto02.html,2001
tony fuller,https://www.basketball-reference.com/players/f/fulleto01.html,1981
markelle fultz,https://www.basketball-reference.com/players/f/fultzma01.html,2022
lawrence funderburke,https://www.basketball-reference.com/players/f/fundela01.html,2005
terry furlow,https://www.basketball-reference.com/players/f/furlote01.html,1980
bill gabor,https://www.basketball-reference.com/players/g/gaborbi01.html,1955
wenyen gabriel,https://www.basketball-reference.com/players/g/gabriwe01.html,2022
dan gadzuric,https://www.basketball-reference.com/players/g/gadzuda01.html,2012
daniel gafford,https://www.basketball-reference.com/players/g/gaffoda01.html,2022
deng gai,https://www.basketball-reference.com/players/g/gaide01.html,2006
elmer gainer,https://www.basketball-reference.com/players/g/gaineel01.html,1950
bill gaines,https://www.basketball-reference.com/players/g/gainebi01.html,1969
corey gaines,https://www.basketball-reference.com/players/g/gaineco01.html,1995
reece gaines,https://www.basketball-reference.com/players/g/gainere01.html,2006
smokey gaines,https://www.basketball-reference.com/players/g/gaineda01.html,1968
sundiata gaines,https://www.basketball-reference.com/players/g/gainesu01.html,2012
mike gale,https://www.basketball-reference.com/players/g/galemi01.html,1982
chad gallagher,https://www.basketball-reference.com/players/g/gallach01.html,1994
harry gallatin,https://www.basketball-reference.com/players/g/gallaha01.html,1958
gene gallette,https://www.basketball-reference.com/players/g/gillege01.html,1947
danilo gallinari,https://www.basketball-reference.com/players/g/gallida01.html,2022
langston galloway,https://www.basketball-reference.com/players/g/gallola01.html,2022
dave gambee,https://www.basketball-reference.com/players/g/gambeda01.html,1970
kevin gamble,https://www.basketball-reference.com/players/g/gamblke01.html,1997
bob gantt,https://www.basketball-reference.com/players/g/ganttbo01.html,1947
jorge garbajosa,https://www.basketball-reference.com/players/g/garbajo01.html,2008
ruben garces,https://www.basketball-reference.com/players/g/garceru01.html,2001
alex garcia,https://www.basketball-reference.com/players/g/garcial01.html,2005
francisco garcia,https://www.basketball-reference.com/players/g/garcifr01.html,2015
chuck gardner,https://www.basketball-reference.com/players/g/gardnch01.html,1968
earl gardner,https://www.basketball-reference.com/players/g/gardnea01.html,1949
kenneth gardner,https://www.basketball-reference.com/players/g/gardnke01.html,1976
thomas gardner,https://www.basketball-reference.com/players/g/gardnth01.html,2009
vern gardner,https://www.basketball-reference.com/players/g/gardnve01.html,1952
jack garfinkel,https://www.basketball-reference.com/players/g/garfija01.html,1949
patricio garino,https://www.basketball-reference.com/players/g/garinpa01.html,2017
darius garland,https://www.basketball-reference.com/players/g/garlada01.html,2022
gary garland,https://www.basketball-reference.com/players/g/garlaga01.html,1980
winston garland,https://www.basketball-reference.com/players/g/garlawi01.html,1995
dick garmaker,https://www.basketball-reference.com/players/g/garmadi01.html,1961
bill garner,https://www.basketball-reference.com/players/g/garnebi01.html,1968
chris garner,https://www.basketball-reference.com/players/g/garnech01.html,2001
bill garnett,https://www.basketball-reference.com/players/g/garnebi02.html,1986
kevin garnett,https://www.basketball-reference.com/players/g/garneke01.html,2016
marlon garnett,https://www.basketball-reference.com/players/g/garnema01.html,1999
billy garrett,https://www.basketball-reference.com/players/g/garrebi01.html,2019
calvin garrett,https://www.basketball-reference.com/players/g/garreca01.html,1984
dean garrett,https://www.basketball-reference.com/players/g/garrede01.html,2002
diante garrett,https://www.basketball-reference.com/players/g/garredi02.html,2014
dick garrett,https://www.basketball-reference.com/players/g/garredi01.html,1974
marcus garrett,https://www.basketball-reference.com/players/g/garrema01.html,2022
rowland garrett,https://www.basketball-reference.com/players/g/garrero01.html,1977
tom garrick,https://www.basketball-reference.com/players/g/garrito01.html,1992
john garris,https://www.basketball-reference.com/players/g/garrijo01.html,1984
kiwane lemorris garris,https://www.basketball-reference.com/players/g/garriki01.html,2000
pat garrity,https://www.basketball-reference.com/players/g/garripa01.html,2008
usman garuba,https://www.basketball-reference.com/players/g/garubus01.html,2022
jim garvin,https://www.basketball-reference.com/players/g/garviji01.html,1974
luka garza,https://www.basketball-reference.com/players/g/garzalu01.html,2022
marc gasol,https://www.basketball-reference.com/players/g/gasolma01.html,2021
pau gasol,https://www.basketball-reference.com/players/g/gasolpa01.html,2019
frank gates,https://www.basketball-reference.com/players/g/gatesfr01.html,1950
chris gatling,https://www.basketball-reference.com/players/g/gatlich01.html,2002
kenny gattison,https://www.basketball-reference.com/players/g/gattike01.html,1996
rudy gay,https://www.basketball-reference.com/players/g/gayru01.html,2022
ed gayda,https://www.basketball-reference.com/players/g/gaydaed01.html,1951
andrew gaze,https://www.basketball-reference.com/players/g/gazean01.html,1999
michael gbinije,https://www.basketball-reference.com/players/g/gbinimi01.html,2017
reggie geary,https://www.basketball-reference.com/players/g/gearyre01.html,1998
alonzo gee,https://www.basketball-reference.com/players/g/geeal01.html,2017
matt geiger,https://www.basketball-reference.com/players/g/geigema01.html,2002
mickael gelabale,https://www.basketball-reference.com/players/g/gelabmi01.html,2013
devean george,https://www.basketball-reference.com/players/g/georgde01.html,2010
jack george,https://www.basketball-reference.com/players/g/georgja01.html,1961
paul george,https://www.basketball-reference.com/players/g/georgpa01.html,2022
tate george,https://www.basketball-reference.com/players/g/georgta01.html,1995
marcus georges-hunt,https://www.basketball-reference.com/players/g/georgma01.html,2018
gus gerard,https://www.basketball-reference.com/players/g/gerargu01.html,1981
derrick gervin,https://www.basketball-reference.com/players/g/gervide01.html,1991
george gervin,https://www.basketball-reference.com/players/g/gervige01.html,1986
gorham getchell,https://www.basketball-reference.com/players/g/getchgo01.html,1947
john gianelli,https://www.basketball-reference.com/players/g/gianejo01.html,1980
dick gibbs,https://www.basketball-reference.com/players/g/gibbsdi01.html,1976
daniel gibson,https://www.basketball-reference.com/players/g/gibsoda01.html,2013
dee gibson,https://www.basketball-reference.com/players/g/gibsode01.html,1950
hoot gibson,https://www.basketball-reference.com/players/g/gibsoho01.html,1950
jonathan gibson,https://www.basketball-reference.com/players/g/gibsojo01.html,2018
mel gibson,https://www.basketball-reference.com/players/g/gibsome01.html,1964
mike gibson,https://www.basketball-reference.com/players/g/gibsomi01.html,1986
taj gibson,https://www.basketball-reference.com/players/g/gibsota01.html,2022
j.r. giddens,https://www.basketball-reference.com/players/g/giddejr01.html,2010
josh giddey,https://www.basketball-reference.com/players/g/giddejo01.html,2022
trey gilder,https://www.basketball-reference.com/players/g/gildetr01.html,2010
harry giles,https://www.basketball-reference.com/players/g/gilesha01.html,2021
shai gilgeous-alexander,https://www.basketball-reference.com/players/g/gilgesh01.html,2022
anthony gill,https://www.basketball-reference.com/players/g/gillan01.html,2022
eddie gill,https://www.basketball-reference.com/players/g/gilled01.html,2009
kendall gill,https://www.basketball-reference.com/players/g/gillke01.html,2005
ben gillery,https://www.basketball-reference.com/players/g/gillebe01.html,1989
freddie gillespie,https://www.basketball-reference.com/players/g/gillefr01.html,2022
jack gillespie,https://www.basketball-reference.com/players/g/gilleja01.html,1970
armen gilliam,https://www.basketball-reference.com/players/g/gilliar01.html,2000
herm gilliam,https://www.basketball-reference.com/players/g/gillihe01.html,1977
artis gilmore,https://www.basketball-reference.com/players/g/gilmoar01.html,1988
walt gilmore,https://www.basketball-reference.com/players/g/gilmowa01.html,1971
chuck gilmur,https://www.basketball-reference.com/players/g/gilmuch01.html,1951
manu ginobili,https://www.basketball-reference.com/players/g/ginobma01.html,2018
gordan giricek,https://www.basketball-reference.com/players/g/giricgo01.html,2008
jack givens,https://www.basketball-reference.com/players/g/givenja01.html,1980
mickell gladness,https://www.basketball-reference.com/players/g/gladnmi01.html,2012
george glamack,https://www.basketball-reference.com/players/g/glamage01.html,1949
gerald glass,https://www.basketball-reference.com/players/g/glassge01.html,1996
mike glenn,https://www.basketball-reference.com/players/g/glennmi01.html,1987
normie glick,https://www.basketball-reference.com/players/g/glickno01.html,1950
georgi glouchkov,https://www.basketball-reference.com/players/g/gloucge01.html,1986
clarence glover,https://www.basketball-reference.com/players/g/glovecl01.html,1972
dion glover,https://www.basketball-reference.com/players/g/glovedi01.html,2005
andreas glyniadakis,https://www.basketball-reference.com/players/g/glynian01.html,2007
mike gminski,https://www.basketball-reference.com/players/g/gminsmi01.html,1994
rudy gobert,https://www.basketball-reference.com/players/g/goberru01.html,2022
dan godfread,https://www.basketball-reference.com/players/g/godfrda01.html,1992
tom gola,https://www.basketball-reference.com/players/g/golato01.html,1966
ben goldfaden,https://www.basketball-reference.com/players/g/goldfbe01.html,1947
anthony goldwire,https://www.basketball-reference.com/players/g/goldwan01.html,2006
ryan gomes,https://www.basketball-reference.com/players/g/gomesry01.html,2014
glen gondrezick,https://www.basketball-reference.com/players/g/gondrgl01.html,1983
grant gondrezick,https://www.basketball-reference.com/players/g/gondrgr01.html,1989
drew gooden,https://www.basketball-reference.com/players/g/goodedr01.html,2016
gail goodrich,https://www.basketball-reference.com/players/g/goodrga01.html,1979
steve goodrich,https://www.basketball-reference.com/players/g/goodrst01.html,2002
archie goodwin,https://www.basketball-reference.com/players/g/goodwar01.html,2017
brandon goodwin,https://www.basketball-reference.com/players/g/goodwbr01.html,2022
jordan goodwin,https://www.basketball-reference.com/players/g/goodwjo01.html,2022
pop goodwin,https://www.basketball-reference.com/players/g/goodwpo01.html,1948
aaron gordon,https://www.basketball-reference.com/players/g/gordoaa01.html,2022
ben gordon,https://www.basketball-reference.com/players/g/gordobe01.html,2015
